Time,Object,Action,Details,User,Name
6/15/2018 7:04,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=219.463232,,kiosk_validation,
6/15/2018 7:03,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 7:02,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 7:02,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/15/2018 7:02,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/15/2018 7:02,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=222.907988,,kiosk_validation,
6/15/2018 7:00,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 7:00,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 7:00,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/15/2018 3:31,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/15/2018 3:31,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=218.361865,,kiosk_validation,
6/15/2018 3:30,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 3:30,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 3:30,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/15/2018 3:30,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 3:30,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 3:30,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 3:29,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/15/2018 3:29,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/15/2018 3:29,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=220.986860,,kiosk_validation,
6/15/2018 3:28,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 3:28,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 3:28,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/15/2018 3:28,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 3:28,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 3:28,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/15/2018 3:28,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 3:28,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 3:27,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 3:27,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/15/2018 3:27,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/15/2018 3:27,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=225.734235,,kiosk_validation,
6/15/2018 3:26,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 3:25,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 3:25,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/15/2018 3:25,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 3:25,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 3:25,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/15/2018 3:20,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 3:20,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 3:20,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 2:50,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 2:47,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/15/2018 2:47,Filament schedule,Turning filament off,,kiosk_validation,
6/15/2018 2:41,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 2:40,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 2:11,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 2:08,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/15/2018 2:08,Filament schedule,Turning filament off,,kiosk_validation,
6/15/2018 2:01,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 2:00,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 1:32,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 1:29,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/15/2018 1:29,Filament schedule,Turning filament off,,kiosk_validation,
6/15/2018 1:22,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 1:21,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 0:53,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 0:50,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/15/2018 0:50,Filament schedule,Turning filament off,,kiosk_validation,
6/15/2018 0:46,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 0:46,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 0:14,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 0:11,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/15/2018 0:11,Filament schedule,Turning filament off,,kiosk_validation,
6/15/2018 0:10,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 0:09,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 0:09,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/15/2018 0:09,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/15/2018 0:09,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=222.226193,,kiosk_validation,
6/15/2018 0:08,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 0:08,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 0:08,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/15/2018 0:08,Filament schedule,Turning filament on,,kiosk_validation,
6/15/2018 0:08,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 0:08,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/15/2018 0:08,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 0:08,Power System,Finished switching to operational mode,,kiosk_validation,
6/15/2018 0:07,Power System,Began switching to operational mode,,kiosk_validation,
6/15/2018 0:07,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/15/2018 0:07,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/15/2018 0:07,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=222.468527,,kiosk_validation,
6/15/2018 0:06,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 0:05,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/15/2018 0:05,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/15/2018 0:05,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 0:05,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/15/2018 0:05,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/15/2018 0:05,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=228.678721,,kiosk_validation,
6/15/2018 0:04,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/15/2018 0:03,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/15/2018 0:03,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 20:47,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 20:47,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=222.724731,,kiosk_validation,
6/14/2018 20:45,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 20:45,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 20:45,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 20:44,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 20:44,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=225.492367,,kiosk_validation,
6/14/2018 20:43,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 20:43,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 20:43,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 20:43,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 20:43,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 20:42,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 20:42,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 20:42,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 20:42,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=226.680516,,kiosk_validation,
6/14/2018 20:41,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 20:41,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 20:41,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 20:41,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 20:41,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 20:41,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 20:35,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 20:35,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 20:35,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 20:05,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 20:03,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 20:03,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 19:56,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 19:55,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 19:26,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 19:24,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 19:24,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 19:17,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 19:16,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 18:47,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 18:45,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 18:45,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 18:38,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 18:37,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 18:08,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 18:05,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 18:05,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 18:00,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 17:59,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 17:29,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 17:26,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 17:26,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 17:25,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 17:25,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 17:25,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 17:25,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 17:25,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=224.163624,,kiosk_validation,
6/14/2018 17:24,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 17:23,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 17:23,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 17:23,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 17:23,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 17:23,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 17:23,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 17:23,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 17:23,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 17:23,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 17:23,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 17:23,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=225.594984,,kiosk_validation,
6/14/2018 17:21,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 17:21,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 17:21,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 17:21,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 17:21,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 17:21,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 17:21,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 17:21,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 17:21,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 17:20,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 17:20,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 17:20,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=225.408917,,kiosk_validation,
6/14/2018 17:19,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 17:19,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 17:19,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 17:19,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 17:19,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 17:19,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 17:12,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 17:12,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 17:12,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 16:43,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 16:40,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 16:40,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 16:35,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 16:34,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 16:04,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 16:01,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 16:01,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 15:54,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 15:54,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 15:25,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 15:22,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 15:22,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 15:15,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 15:14,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 14:46,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 14:43,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 14:43,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 14:36,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 14:35,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 14:07,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 14:04,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 14:04,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 14:03,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 14:03,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 14:02,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 14:02,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 14:02,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=231.560029,,kiosk_validation,
6/14/2018 14:01,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 14:01,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 14:01,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 14:01,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 14:01,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 14:01,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 14:01,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 14:01,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 14:00,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 14:00,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 14:00,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 14:00,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=233.356347,,kiosk_validation,
6/14/2018 13:59,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 13:58,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 13:58,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 13:58,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 13:58,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 13:58,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 13:58,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 13:58,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 13:58,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 13:58,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 13:58,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 13:58,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=239.244108,,kiosk_validation,
6/14/2018 13:57,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 13:56,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 13:56,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 13:56,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 13:56,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 13:56,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 13:53,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 13:53,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 13:53,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 13:20,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 13:18,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 13:18,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 13:10,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 13:10,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 12:41,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 12:38,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 12:38,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 12:31,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 12:31,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 12:02,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 11:59,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 11:59,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 11:53,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 11:53,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 11:23,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 11:20,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 11:20,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 11:14,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 11:14,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 10:44,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 10:41,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 10:41,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 10:40,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 10:40,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 10:40,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 10:40,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 10:40,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=230.664852,,kiosk_validation,
6/14/2018 10:38,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 10:38,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 10:38,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 10:38,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 10:38,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 10:38,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 10:38,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 10:38,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 10:38,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 10:37,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 10:37,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 10:37,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=231.762212,,kiosk_validation,
6/14/2018 10:36,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 10:36,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 10:36,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 10:36,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 10:36,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 10:36,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 10:36,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 10:36,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 10:35,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 10:35,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/14/2018 10:35,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/14/2018 10:35,Detector Measurement v5,Voltage=2208.700000 AreaPerIon=233.821760,,kiosk_validation,
6/14/2018 10:34,Detector Measurement v5,Setting detector voltage to 2208.700000,,kiosk_validation,
6/14/2018 10:34,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 10:34,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/14/2018 10:34,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 10:34,Detector Measurement v5,Setting detector voltage to 2058.700000,,kiosk_validation,
6/14/2018 10:34,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/14/2018 10:27,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/14/2018 10:27,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 10:27,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 9:58,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 9:55,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 9:55,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 9:48,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 9:47,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 9:19,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 9:16,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/14/2018 9:16,Filament schedule,Turning filament off,,kiosk_validation,
6/14/2018 9:09,Power System,Finished switching to operational mode,,kiosk_validation,
6/14/2018 9:09,Power System,Began switching to operational mode,,kiosk_validation,
6/14/2018 8:40,Filament schedule,Turning filament on,,kiosk_validation,
6/14/2018 8:37,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
